unique_id,book_name,page,class,entity_list,caption
daysofcolonists00lamp_page154.png,daysofcolonists00lamp,page154.png,Human,"person, person, person, person",the indians ' s watch by william j miller
daysofcolonists00lamp_page164.png,daysofcolonists00lamp,page164.png,Human,"person, person, person",the old maid and the young maid by william shakespeare
daysofcolonists00lamp_page188.png,daysofcolonists00lamp,page188.png,Human,,the book of the tree
daysofcolonists00lamp_page2.png,daysofcolonists00lamp,page2.png,Human,"bird, bird, person",a book with a picture of a man and a woman
daysofcolonists00lamp_page200.png,daysofcolonists00lamp,page200.png,Human,"person, person",a drawing of a man in a field with birds flying overhead
daysofcolonists00lamp_page244.png,daysofcolonists00lamp,page244.png,Human,"person, person, person",a drawing of a woman and two children
daysofcolonists00lamp_page26.png,daysofcolonists00lamp,page26.png,Human,"person, person, person",a painting of a man in a native costume
daysofcolonists00lamp_page264.png,daysofcolonists00lamp,page264.png,Human,"person, person, chair, person, person",a painting of a man in uniform and a woman in uniform
daysofcolonists00lamp_page300.png,daysofcolonists00lamp,page300.png,Both,,a book with a drawing of a man on a horse
daysofcolonists00lamp_page322.png,daysofcolonists00lamp,page322.png,Human,"person, person",a book with a drawing of a man and woman
daysofcolonists00lamp_page333.png,daysofcolonists00lamp,page333.png,Human,bird,a book with an image of a man and a woman
daysofcolonists00lamp_page40.png,daysofcolonists00lamp,page40.png,Human,"person, person, person",the rough deeds and the rough deeds of the rough deeds
daysofcolonists00lamp_page60.png,daysofcolonists00lamp,page60.png,Human,person,"an illustration of two women in dresses, one wearing a hat and the other wearing a dress"
daysofcolonists00lamp_page7.png,daysofcolonists00lamp,page7.png,Human,"person, person, person, person",a book with a picture of a man and woman
daysofcolonists00lamp_page8.png,daysofcolonists00lamp,page8.png,Human,book,the title of the first edition of the book days of the colonists
daysofcolonists00lamp_page86.png,daysofcolonists00lamp,page86.png,Human,"person, person, chair, person",a painting of a family sitting around a fire
dayspleasureorha00geikiala_page11.png,dayspleasureorha00geikiala,page11.png,Animal,book,"a page from the book, the adventures of the wild west"
dayspleasureorha00geikiala_page12.png,dayspleasureorha00geikiala,page12.png,Both,horse,a horse and a man in a stable
dayspleasureorha00geikiala_page15.png,dayspleasureorha00geikiala,page15.png,Animal,dog,a dog and a cat in a cave
dayspleasureorha00geikiala_page16.png,dayspleasureorha00geikiala,page16.png,Human,book,an old book with a picture of a man sitting in a chair
dayspleasureorha00geikiala_page18.png,dayspleasureorha00geikiala,page18.png,Human,person,a little girl in a dress and coat holding a teddy bear
dayspleasureorha00geikiala_page20.png,dayspleasureorha00geikiala,page20.png,Human,"book, person",the sea by william shakespeare
dayspleasureorha00geikiala_page21.png,dayspleasureorha00geikiala,page21.png,Human,"person, person",an old man and a young girl sitting on a porch
dayspleasureorha00geikiala_page22.png,dayspleasureorha00geikiala,page22.png,Human,"umbrella, book, person, person",an old book with a poem on it
dayspleasureorha00geikiala_page24.png,dayspleasureorha00geikiala,page24.png,Human,bird,a woman in a dress with a bird on her shoulder
dayspleasureorha00geikiala_page25.png,dayspleasureorha00geikiala,page25.png,Human,person,"a page from the book, the adventures of sherlock"
dayspleasureorha00geikiala_page26.png,dayspleasureorha00geikiala,page26.png,Both,"person, person, person, person",an old book with a drawing of a man and a woman
dayspleasureorha00geikiala_page27.png,dayspleasureorha00geikiala,page27.png,Both,"horse, person",a boy on a rocking horse
dayspleasureorha00geikiala_page29.png,dayspleasureorha00geikiala,page29.png,Neither,book,"a page from the book, the little soldier"
dayspleasureorha00geikiala_page30.png,dayspleasureorha00geikiala,page30.png,Human,"person, baseball bat",a boy with a rifle and a backpack
dayspleasureorha00geikiala_page31.png,dayspleasureorha00geikiala,page31.png,Both,horse,an old book with a page of text
dayspleasureorha00geikiala_page33.png,dayspleasureorha00geikiala,page33.png,Animal,horse,a man and a horse in a field
dayspleasureorha00geikiala_page35.png,dayspleasureorha00geikiala,page35.png,Human,"person, person","a page from the book, the adventures of sherlock"
dayspleasureorha00geikiala_page36.png,dayspleasureorha00geikiala,page36.png,Human,person,a man in a suit and hat walking down a street
dayspleasureorha00geikiala_page38.png,dayspleasureorha00geikiala,page38.png,Human,"book, person",a poem from the poem of mary pyn
dayspleasureorha00geikiala_page39.png,dayspleasureorha00geikiala,page39.png,Human,"person, bird, bird, bird, person, person, bird",a drawing of a man and a little girl feeding pigeons
dayspleasureorha00geikiala_page41.png,dayspleasureorha00geikiala,page41.png,Human,person,a man sitting on a bench in the woods
dayspleasureorha00geikiala_page42.png,dayspleasureorha00geikiala,page42.png,Both,book,a page from the book the little boy
dayspleasureorha00geikiala_page43.png,dayspleasureorha00geikiala,page43.png,Human,person,a young boy playing the violin
dayspleasureorha00geikiala_page44.png,dayspleasureorha00geikiala,page44.png,Human,person,"a page from the book, the little man"
dayspleasureorha00geikiala_page45.png,dayspleasureorha00geikiala,page45.png,Animal,"dog, dog, dog, dog",a dog and two pup in a room
dayspleasureorha00geikiala_page46.png,dayspleasureorha00geikiala,page46.png,Human,"person, book","a page from the book, the adventures of sherlock"
dayspleasureorha00geikiala_page47.png,dayspleasureorha00geikiala,page47.png,Both,book,"a page from the book, the adventures of sherlock"
dayspleasureorha00geikiala_page48.png,dayspleasureorha00geikiala,page48.png,Neither,"book, bird, bird","a page from the book, ' till to sw '"
dayspleasureorha00geikiala_page49.png,dayspleasureorha00geikiala,page49.png,Human,"person, bird, bird","a little girl in a hat and dress, standing on the ground"
dayspleasureorha00geikiala_page5.png,dayspleasureorha00geikiala,page5.png,Both,person,a woman is holding a dog in her arms
dayspleasureorha00geikiala_page51.png,dayspleasureorha00geikiala,page51.png,Human,"person, book","a page from the book, the story of the man who was born"
dayspleasureorha00geikiala_page52.png,dayspleasureorha00geikiala,page52.png,Human,"person, person, book, book",a boy and girl in a church
dayspleasureorha00geikiala_page53.png,dayspleasureorha00geikiala,page53.png,Human,book,"a page from the book, the adventures of the little red riding"
dayspleasureorha00geikiala_page54.png,dayspleasureorha00geikiala,page54.png,Human,person,a woman with a bird in her hand
dayspleasureorha00geikiala_page56.png,dayspleasureorha00geikiala,page56.png,Animal,book,"a page from the book, the tale of the flying horse"
dayspleasureorha00geikiala_page57.png,dayspleasureorha00geikiala,page57.png,Animal,"sheep, bird",a drawing of two deers in a pen and ink
dayspleasureorha00geikiala_page58.png,dayspleasureorha00geikiala,page58.png,Neither,book,"a page from the book, the adventures of sherlock"
dayspleasureorha00geikiala_page59.png,dayspleasureorha00geikiala,page59.png,Neither,bird,an old book with a drawing of a bird
dayspleasureorha00geikiala_page6.png,dayspleasureorha00geikiala,page6.png,Both,"person, dog, person",a day ' s pleasure by george george
dayspleasureorha00geikiala_page60.png,dayspleasureorha00geikiala,page60.png,Human,"person, person",a drawing of two children in the woods
dayspleasureorha00geikiala_page61.png,dayspleasureorha00geikiala,page61.png,Neither,"bird, book","a page from the book, the story of the little bird"
dayspleasureorha00geikiala_page62.png,dayspleasureorha00geikiala,page62.png,Human,,a poem from the book father ' s day
dayspleasureorha00geikiala_page63.png,dayspleasureorha00geikiala,page63.png,Human,"person, person, boat, person",a woman and child on a dock with a sail
dayspleasureorha00geikiala_page65.png,dayspleasureorha00geikiala,page65.png,Human,"person, skis","a page from the book, the adventures of sherlock"
dayspleasureorha00geikiala_page66.png,dayspleasureorha00geikiala,page66.png,Animal,cat,a black bird with a snake in its mouth
dayspleasureorha00geikiala_page8.png,dayspleasureorha00geikiala,page8.png,Human,"person, person, bird",a book with illustrations of people and animals
dayspleasureorha00geikiala_page9.png,dayspleasureorha00geikiala,page9.png,Human,"person, person, person",a book with a drawing of a boy and a woman
daysrambleinderb00philiala_page17.png,daysrambleinderb00philiala,page17.png,Neither,,a black and white drawing of a fox and a bird
daysrambleinderb00philiala_page22.png,daysrambleinderb00philiala,page22.png,Neither,,a drawing of birds and flowers on a piece of paper
daysrambleinderb00philiala_page27.png,daysrambleinderb00philiala,page27.png,Neither,,a drawing of a bird on a tree
daysrambleinderb00philiala_page30.png,daysrambleinderb00philiala,page30.png,Neither,,a drawing of a koloa in a tree
daysrambleinderb00philiala_page34.png,daysrambleinderb00philiala,page34.png,Neither,,a drawing of a tree with a bird flying over it
daysrambleinderb00philiala_page9.png,daysrambleinderb00philiala,page9.png,Animal,,a drawing of a bird and a deer
deafdumb00sandiala_page5.png,deafdumb00sandiala,page5.png,Both,"horse, person, person",a book with a drawing of a man on a horse
deafdumbboytalew00fletiala_page14.png,deafdumbboytalew00fletiala,page14.png,Human,book,an old book with a drawing of a house
deafdumbboytalew00fletiala_page37.png,deafdumbboytalew00fletiala,page37.png,Both,"horse, book, person",an old book with a drawing of a man on a horse
deafdumbboytalew00fletiala_page5.png,deafdumbboytalew00fletiala,page5.png,Neither,,a drawing of two horses running in the grass
deafdumbboytalew00fletiala_page57.png,deafdumbboytalew00fletiala,page57.png,Neither,book,an old book with a drawing of a bird
deafdumbboytalew00fletiala_page68.png,deafdumbboytalew00fletiala,page68.png,Neither,,"a page from the first edition of the book, the book of the same"
deafdumbboytalew00fletiala_page69.png,deafdumbboytalew00fletiala,page69.png,Both,"person, book, person, dog",a drawing of a man and a dog
deathandburialof00londiala_page11.png,deathandburialof00londiala,page11.png,Animal,,a cartoon of a monkey with a hat and a book
deathandburialof00londiala_page12.png,deathandburialof00londiala,page12.png,Neither,,a book with a picture of a woman in a dress
deathandburialof00londiala_page15.png,deathandburialof00londiala,page15.png,Neither,"bird, chair",a bird sitting on top of a book
deathandburialof00londiala_page16.png,deathandburialof00londiala,page16.png,Neither,bird,a bird is flying over a building
deathandburialof00londiala_page19.png,deathandburialof00londiala,page19.png,Neither,book,a cartoon of a man with a hat and a hat on his head
deathandburialof00londiala_page20.png,deathandburialof00londiala,page20.png,Neither,"bird, book",a book with a bird on it ' s back
deathandburialof00londiala_page23.png,deathandburialof00londiala,page23.png,Human,,a book with a drawing of a man and woman in a church
deathandburialof00londiala_page24.png,deathandburialof00londiala,page24.png,Human,,a cartoon of a dog in a red coat
deathandburialof00londiala_page3.png,deathandburialof00londiala,page3.png,Neither,"bird, book",the bird and the crow
deathandburialof00londiala_page4.png,deathandburialof00londiala,page4.png,Animal,book,an old book with a picture of a man in a tree
deathandburialof00londiala_page7.png,deathandburialof00londiala,page7.png,Neither,bird,a book with a bird on it ' s back
deathandburialof00londiala_page8.png,deathandburialof00londiala,page8.png,Neither,,a cartoon drawing of a mouse with a mouse on it
deathburialcockr00derbiala_page1.png,deathburialcockr00derbiala,page1.png,Human,,a book with a picture of a man in a boat
deathburialcockr00derbiala_page11.png,deathburialcockr00derbiala,page11.png,Neither,,a book with a picture of a man in a boat
deathburialcockr00derbiala_page12.png,deathburialcockr00derbiala,page12.png,Neither,,an old book with a picture of a man on a horse
deathburialcockr00derbiala_page13.png,deathburialcockr00derbiala,page13.png,Human,,a book with an image of a bird flying over it
deathburialcockr00derbiala_page14.png,deathburialcockr00derbiala,page14.png,Neither,bird,a book with a bird on it ' s cover
deathburialcockr00derbiala_page15.png,deathburialcockr00derbiala,page15.png,Neither,bird,a book with a picture of a bird on it
